SchoolYear,DistrictCode,SchoolCode,DistrictName,DistrictType,SchoolName,SchoolType,Street1,Street2,City,State,Zip,County,LowestGrade,HighestGrade,EducationLevel,HasEC,HasPK,HasKN,HasElementaryGrade,HasMiddleGrade,HasHighGrade,IsUngraded,Geocoded Location
2015,32,280,Red Clay Consolidated School District,Regular,Skyline Middle School,PUBLIC,2900 Skyline Drive,--,Wilmington,DE,198082800,New Castle,6,8,Middle,0,0,0,0,1,0,0,
2015,32,282,Red Clay Consolidated School District,Regular,Stanton Middle School,PUBLIC,1800 Limestone Road,--,Wilmington,DE,198044196,New Castle,6,8,Middle,0,0,0,0,1,0,0,
2015,32,284,Red Clay Consolidated School District,Regular,Conrad Schools of Science,PUBLIC,201 Jackson Avenue,--,Wilmington,DE,198042199,New Castle,6,12,High,0,0,0,0,1,1,0,
2015,32,286,Red Clay Consolidated School District,Regular,Calloway (Cab) School of the Arts,PUBLIC,100 North duPont Road,--,Wilmington,DE,198073199,New Castle,6,12,High,0,0,0,0,1,1,0,
2015,32,290,Red Clay Consolidated School District,Regular,Dickinson (John) High School,PUBLIC,1801 Milltown Road,--,Wilmington,DE,198084099,New Castle,9,12,High,0,0,0,0,0,1,0,
2015,32,292,Red Clay Consolidated School District,Regular,duPont (Alexis I.) High School,PUBLIC,50 Hillside Road,--,Wilmington,DE,198072297,New Castle,9,12,High,0,0,0,0,0,1,0,
2015,32,294,Red Clay Consolidated School District,Regular,McKean (Thomas) High School,PUBLIC,301 McKennan's Church Road,--,Wilmington,DE,198081398,New Castle,8,12,High,0,0,0,0,1,1,0,
2015,32,516,Red Clay Consolidated School District,Regular,Meadowood Program,PUBLIC,55A South Meadowood Drive,--,Newark,DE,197116756,New Castle,PK,12,High,0,1,1,1,1,1,0,
2015,32,526,Red Clay Consolidated School District,Regular,Richardson Park Learning Center,PUBLIC,99 Middleboro Road,--,Wilmington,DE,198041600,New Castle,PK,5,Elementary,0,1,1,1,0,0,0,
2015,32,527,Red Clay Consolidated School District,Regular,Central School (The),PUBLIC,1621 Telegraph Road,--,Wilmington,DE,198044198,New Castle,PK,12,High,0,1,1,1,1,1,0,
2015,32,530,Red Clay Consolidated School District,Regular,First State School,PUBLIC,501 West 14th Street,--,Wilmington,DE,19899,New Castle,KG,12,High,0,0,1,1,1,1,0,
2015,33,310,Christina School District,Regular,Brookside Elementary School,PUBLIC,800 Marrows Road,--,Newark,DE,197131511,New Castle,PK,5,Elementary,0,1,1,1,0,0,0,
2015,33,312,Christina School District,Regular,Marshall (Thurgood) Elementary School,PUBLIC,101 Barrett Run Road,--,Newark,DE,197022949,New Castle,KG,5,Elementary,0,0,1,1,0,0,0,
2015,33,314,Christina School District,Regular,Jones (Albert H.) Elementary School,PUBLIC,35 West Main Street,--,Newark,DE,197021599,New Castle,KG,5,Elementary,0,0,1,1,0,0,0,
2015,33,318,Christina School District,Regular,Downes (John R.) Elementary School,PUBLIC,220 Casho Mill Road,--,Newark,DE,197112699,New Castle,PK,5,Elementary,0,1,1,1,0,0,0,
2015,33,320,Christina School District,Regular,Gallaher (Robert S.) Elementary School,PUBLIC,800 North Brownleaf Road,--,Newark,DE,197133300,New Castle,KG,5,Elementary,0,0,1,1,0,0,0,
2015,33,321,Christina School District,Regular,Keene (William B.) Elementary School,PUBLIC,200 LaGrange Avenue,--,Newark,DE,19702,New Castle,KG,5,Elementary,0,0,1,1,0,0,0,
2015,33,322,Christina School District,Regular,Leasure (May B.) Elementary School,PUBLIC,1015 Church Road,--,Newark,DE,19702,New Castle,PK,5,Elementary,0,1,1,1,0,0,0,
2015,33,324,Christina School District,Regular,Maclary (R. Elisabeth) Elementary School,PUBLIC,300 St. Regis Drive,--,Newark,DE,197113800,New Castle,PK,5,Elementary,0,1,1,1,0,0,0,
2015,33,326,Christina School District,Regular,McVey (Joseph M.) Elementary School,PUBLIC,908 Janice Drive,--,Newark,DE,197134099,New Castle,KG,5,Elementary,0,0,1,1,0,0,0,
2015,33,327,Christina School District,Regular,Oberle (William) Elementary School,PUBLIC,500 South Caledonia Way,--,Bear,DE,19701,New Castle,KG,5,Elementary,0,0,1,1,0,0,0,
2015,33,330,Christina School District,Regular,Smith (Jennie E.) Elementary School,PUBLIC,142 Brennen Drive,--,Newark,DE,197133998,New Castle,PK,5,Elementary,0,1,1,1,0,0,0,
2015,33,332,Christina School District,Regular,West Park Place Elementary School,PUBLIC,193 West Park Place,--,Newark,DE,197114520,New Castle,KG,5,Elementary,0,0,1,1,0,0,0,
2015,33,334,Christina School District,Regular,Wilson (Etta J.) Elementary School,PUBLIC,14 Forge Road,--,Newark,DE,197117699,New Castle,KG,5,Elementary,0,0,1,1,0,0,0,
2015,33,339,Christina School District,Regular,Brader (Henry M.) Elementary School,PUBLIC,350 Four Seasons Parkway,--,Newark,DE,197022326,New Castle,PK,5,Elementary,0,1,1,1,0,0,0,
2015,33,350,Christina School District,Regular,Bancroft Elementary School,PUBLIC,700 North Lombard Street,--,Wilmington,DE,198014299,New Castle,PK,5,Elementary,0,1,1,1,0,0,0,
2015,33,352,Christina School District,Regular,Bayard Middle School,PUBLIC,200 South duPont Street,--,Wilmington,DE,198053975,New Castle,6,8,Middle,0,0,0,0,1,0,0,
2015,33,354,Christina School District,Regular,Pyle (Sarah) Academy,PUBLIC,501 North Lombard Street,--,Wilmington,DE,198014499,New Castle,9,12,High,0,0,0,0,0,1,0,
2015,33,356,Christina School District,Regular,Elbert-Palmer Elementary School,PUBLIC,1210 Lobdell Street,--,Wilmington,DE,198015404,New Castle,PK,5,Elementary,0,1,1,1,0,0,0,
2015,33,358,Christina School District,Regular,Pulaski (Casimir) Elementary School,PUBLIC,1300 Cedar Street,--,Wilmington,DE,198054396,New Castle,PK,5,Elementary,0,1,1,1,0,0,0,
2015,33,362,Christina School District,Regular,Stubbs (Frederick Douglass) Elementary School,PUBLIC,1100 North Pine Street,--,Wilmington,DE,198014099,New Castle,KG,5,Elementary,0,0,1,1,0,0,0,
2015,33,372,Christina School District,Regular,Gauger-Cobbs Middle School,PUBLIC,50 Gender Road,--,Newark,DE,197132797,New Castle,6,8,Middle,0,0,0,0,1,0,0,
2015,33,374,Christina School District,Regular,Kirk (George V.) Middle School,PUBLIC,140 Brennen Drive,--,Newark,DE,197133999,New Castle,6,8,Middle,0,0,0,0,1,0,0,
2015,33,376,Christina School District,Regular,Shue-Medill Middle School,PUBLIC,1500 Capitol Trail,--,Newark,DE,197115716,New Castle,6,8,Middle,0,0,0,0,1,0,0,
2015,33,390,Christina School District,Regular,Christiana High School,PUBLIC,190 Salem Church Road,--,Newark,DE,197132998,New Castle,9,12,High,0,0,0,0,0,1,0,
2015,33,392,Christina School District,Regular,Glasgow High School,PUBLIC,1901 South College Avenue,--,Newark,DE,197022395,New Castle,9,12,High,0,0,0,0,0,1,0,
2015,33,394,Christina School District,Regular,Newark High School,PUBLIC,750 East Delaware Avenue,--,Newark,DE,197117188,New Castle,9,12,High,0,0,0,0,0,1,0,
2015,33,537,Christina School District,Regular,Douglass School,PUBLIC,1800 Prospect Road,--,Wilmington,DE,198054120,New Castle,KG,12,High,0,0,1,1,1,1,0,
2015,33,538,Christina School District,Regular,Brennen School (The),PUBLIC,144 Brennen Drive,--,Newark,DE,197133998,New Castle,PK,12,High,0,1,1,1,1,1,0,
2015,33,540,Christina School District,Regular,Delaware School for the Deaf Secondary,PUBLIC,630 East Chestnut Hill Road,--,Newark,DE,197131814,New Castle,PK,12,High,0,1,1,1,1,1,0,
2015,33,545,Christina School District,Regular,Christina Early Education Center,PUBLIC,620 East Chestnut Hill Rd,--,Newark,DE,197131814,New Castle,PK,PK,Pre-Kindergarten,0,1,0,0,0,0,0,
2015,34,410,Colonial School District,Regular,Downie (Carrie) Elementary School,PUBLIC,1201 Delaware Street,--,New Castle,DE,197206098,New Castle,KG,5,Elementary,0,0,1,1,0,0,0,
2015,34,412,Colonial School District,Regular,Castle Hills Elementary School,PUBLIC,502 Moores Lane,--,New Castle,DE,197203499,New Castle,PK,5,Elementary,0,1,1,1,0,0,0,
2015,34,418,Colonial School District,Regular,Pleasantville Elementary School,PUBLIC,16 Pleasant Street,--,New Castle,DE,197203005,New Castle,KG,5,Elementary,0,0,1,1,0,0,0,
2015,34,420,Colonial School District,Regular,Wilmington Manor Elementary School,PUBLIC,200 East Roosevelt Avenue,--,New Castle,DE,197203399,New Castle,KG,5,Elementary,0,0,1,1,0,0,0,
2015,34,422,Colonial School District,Regular,Wilbur (Kathleen H.) Elementary,PUBLIC,4050 Wrangle Hill Road,--,Bear,DE,19701,New Castle,KG,5,Elementary,0,0,1,1,0,0,0,
2015,34,427,Colonial School District,Regular,Southern Elementary School,PUBLIC,795 Cox Neck Road,--,New Castle,DE,197205704,New Castle,PK,5,Elementary,0,1,1,1,0,0,0,
2015,34,432,Colonial School District,Regular,New Castle Elementary School,PUBLIC,903 Delaware Street,--,New Castle,DE,197206097,New Castle,KG,5,Elementary,0,0,1,1,0,0,0,
2015,34,450,Colonial School District,Regular,The Colwyck Center,PUBLIC,12 Landers Lane,--,New Castle,DE,197202095,New Castle,PK,5,Elementary,0,1,1,1,0,0,0,
2015,34,456,Colonial School District,Regular,Eisenberg (Harry O.) Elementary School,PUBLIC,27 Landers Lane,--,New Castle,DE,197202093,New Castle,KG,5,Elementary,0,0,1,1,0,0,0,
2015,34,470,Colonial School District,Regular,Bedford (Gunning) Middle School,PUBLIC,801 Cox Neck Road,--,New Castle,DE,197205705,New Castle,6,8,Middle,0,0,0,0,1,0,0,
2015,34,474,Colonial School District,Regular,Read (George) Middle School,PUBLIC,314 East Basin Road,--,New Castle,DE,197204298,New Castle,6,8,Middle,0,0,0,0,1,0,0,
2015,34,476,Colonial School District,Regular,McCullough (Calvin R. ) Middle School,PUBLIC,20 Chase Avenue,--,New Castle,DE,197201299,New Castle,6,8,Middle,0,0,0,0,1,0,0,
2015,34,490,Colonial School District,Regular,Penn (William) High School,PUBLIC,713 East Basin Road,--,New Castle,DE,197204295,New Castle,9,12,High,0,0,0,0,0,1,0,
2015,34,514,Colonial School District,Regular,Leach (John G.) School,PUBLIC,10 Landers Lane,--,New Castle,DE,197202094,New Castle,PK,12,High,0,1,1,1,1,1,0,
2015,34,522,Colonial School District,Regular,The Wallace Wallin School,PUBLIC,701 East Basin Road,--,New Castle,DE,19720,New Castle,PK,12,High,0,1,1,1,1,1,0,
2015,35,775,Woodbridge School District,Regular,Woodbridge Middle School,PUBLIC,307 Laws Street,--,Bridgeville,DE,199331034,Sussex,6,8,Middle,0,0,0,0,1,0,0,
2015,35,776,Woodbridge School District,Regular,Woodbridge Early Childhood Education Center,PUBLIC,PO Box 2007,400 Governors Ave,Greenwood,DE,199502007,Sussex,PR,2,Elementary,1,1,1,1,0,0,0,
2015,35,779,Woodbridge School District,Regular,Phillis Wheatley Elementary School,PUBLIC,48 Church Street,--,Bridgeville,DE,19933,Sussex,3,5,Elementary,0,0,0,1,0,0,0,
2015,35,780,Woodbridge School District,Regular,Woodbridge High School,PUBLIC,14712 Woodbridge Road,--,Greenwood,DE,19950,Sussex,9,12,High,0,0,0,0,0,1,0,
2015,36,689,Indian River School District,Regular,Carver (G.W.) Educational Center,PUBLIC,30207 Frankford School Road,--,Frankford,DE,19945,Sussex,PK,12,High,0,1,1,1,1,1,0,
2015,36,690,Indian River School District,Regular,Long Neck Elementary School,PUBLIC,26064 School Lane,--,Millsboro,DE,199661199,Sussex,PK,5,Elementary,0,1,1,1,0,0,0,
2015,36,691,Indian River School District,Regular,Georgetown Kindergarten Center,PUBLIC,301A West Market Street,--,Georgetown,DE,19947,Sussex,KG,KG,Kindergarten,0,0,1,0,0,0,0,
2015,36,692,Indian River School District,Regular,North Georgetown Elementary School,PUBLIC,664 North Bedford Street,--,Georgetown,DE,199472162,Sussex,PK,5,Elementary,0,1,1,1,0,0,0,
2015,36,732,Indian River School District,Regular,Clayton (John M.) Elementary School,PUBLIC,252 Clayton Ave,--,Frankford,DE,19945,Sussex,PR,5,Elementary,1,1,1,1,0,0,0,
2015,36,734,Indian River School District,Regular,Georgetown Elementary School,PUBLIC,301-A West Market Street,--,Georgetown,DE,199472398,Sussex,PK,5,Elementary,0,1,1,1,0,0,0,
2015,36,736,Indian River School District,Regular,Lord Baltimore Elementary School,PUBLIC,120 Atlantic Avenue,--,Ocean View,DE,199700021,Sussex,PR,5,Elementary,1,1,1,1,0,0,0,
2015,36,738,Indian River School District,Regular,East Millsboro Elementary School,PUBLIC,29346 Iron Branch Road,--,Millsboro,DE,199661199,Sussex,PR,5,Elementary,1,1,1,1,0,0,0,
2015,36,740,Indian River School District,Regular,Showell (Phillip C.) Elementary School,PUBLIC,41 Bethany Road,--,Selbyville,DE,199759601,Sussex,PR,5,Elementary,1,1,1,1,0,0,0,
2015,36,741,Indian River School District,Regular,Millsboro Middle School,PUBLIC,302 East State Street,--,Millsboro,DE,199660668,Sussex,6,8,Middle,0,0,0,0,1,0,0,
2015,36,742,Indian River School District,Regular,Selbyville Middle School,PUBLIC,80 Bethany Rd.,--,Selbyville,DE,199750230,Sussex,6,8,Middle,0,0,0,0,1,0,0,
2015,36,743,Indian River School District,Regular,Georgetown Middle School,PUBLIC,301 West Market Street,--,Georgetown,DE,199472399,Sussex,6,8,Middle,0,0,0,0,1,0,0,
2015,36,746,Indian River School District,Regular,Indian River High School,PUBLIC,29772 Armory Road,--,Dagsboro,DE,199459522,Sussex,8,12,High,0,0,0,0,1,1,0,
2015,36,748,Indian River School District,Regular,Sussex Central High School,PUBLIC,26026 Patriots Way,--,Georgetown,DE,199472399,Sussex,8,12,High,0,0,0,0,1,1,0,
2015,36,749,Indian River School District,Regular,Southern Delaware School of the Arts,PUBLIC,27 Hosier Street,--,Selbyville,DE,19975,Sussex,1,8,Middle,0,0,0,1,1,0,0,
2015,36,750,Indian River School District,Regular,Ennis (Howard T.) School,PUBLIC,20346 Ennis Road,--,Georgetown,DE,199479666,Sussex,PK,12,High,0,1,1,1,1,1,0,
2015,37,730,Delmar School District,Regular,Delmar High School,PUBLIC,200 North Eighth Street,--,Delmar,DE,199401399,Sussex,9,12,High,0,0,0,0,0,1,0,
2015,37,733,Delmar School District,Regular,Delmar Middle School,PUBLIC,200 North Eighth Street,--,Delmar,DE,199401399,Sussex,5,8,Middle,0,0,0,1,1,0,0,
2015,38,26,New Castle County Vocational-Technical School District,Regular,Howard High School of Technology,PUBLIC,401 East 12th Street,--,Wilmington,DE,198013400,New Castle,8,12,High,0,0,0,0,1,1,0,
2015,38,44,New Castle County Vocational-Technical School District,Regular,St. Georges Technical High School,PUBLIC,555 Hyetts Corner Rd.,--,Middletown,DE,19709,New Castle,9,12,High,0,0,0,0,0,1,0,
2015,38,66,New Castle County Vocational-Technical School District,Regular,Hodgson (Paul M.) Vocational Technical High School,PUBLIC,2575 Glasgow Avenue,--,Newark,DE,197024756,New Castle,8,12,High,0,0,0,0,1,1,0,
2014,17,721,Cape Henlopen School District,Regular,Milton Elementary School,PUBLIC,512 Federal Street,--,Milton,DE,19968,Sussex,PK,5,Elementary,0,1,1,1,0,0,0,
2015,38,80,New Castle County Vocational-Technical School District,Regular,Delcastle Technical High School,PUBLIC,1417 Newport Road,--,Wilmington,DE,198043499,New Castle,8,12,High,0,0,0,0,1,1,0,
2015,39,652,POLYTECH School District,Regular,POLYTECH High School,PUBLIC,PO Box 97,823 Walnut Shade Road,Woodside,DE,199800097,Kent,9,13,High,0,0,0,0,0,1,0,
2015,40,770,Sussex Technical School District,Regular,Sussex Technical High School,PUBLIC,17099 County Seat Highway,--,Georgetown,DE,199470351,Sussex,9,13,High,0,0,0,0,0,1,0,
2015,66,565,Delaware College Preparatory Academy,Charter,Delaware College Preparatory Academy,PUBLIC,510 West 28th Street,--,Wilmington,DE,19802,New Castle,KG,4,Elementary,0,0,1,1,0,0,0,
2015,67,566,Prestige Academy,Charter,Prestige Academy,PUBLIC,1121 Thatcher Street,--,Wilmington,DE,19802,New Castle,5,8,Middle,0,0,0,1,1,0,0,
2015,68,567,Delaware Academy of Public Safety and Security,Charter,Delaware Academy of Public Safety and Security,PUBLIC,801 North DuPont Highway,--,New Castle,DE,19720,New Castle,9,12,High,0,0,0,0,0,1,0,
2015,69,568,Las Americas Aspira Academy,Charter,Las Americas ASPIRA Academy,PUBLIC,326 Ruthar Drive,--,Newark,DE,19711,New Castle,KG,7,Middle,0,0,1,1,1,0,0,
2015,70,295,Charter School of Wilmington,Charter,Charter School of Wilmington,PUBLIC,100 North duPont Road,--,Wilmington,DE,198073199,New Castle,9,12,High,0,0,0,0,0,1,0,
2015,71,570,Positive Outcomes Charter School,Charter,Positive Outcomes Charter School,PUBLIC,3337 South DuPont Highway,--,Camden,DE,19934,Kent,7,12,High,0,0,0,0,1,1,0,
2015,72,571,East Side Charter School,Charter,East Side Charter School,PUBLIC,3000 North Claymont Street,--,Wilmington,DE,19802,New Castle,PK,8,Middle,0,1,1,1,1,0,0,
2015,73,572,Reach Academy for Girls,Charter,Reach Academy for Girls,PUBLIC,170 Lukens Drive,--,New Castle,DE,19720,New Castle,KG,8,Middle,0,0,1,1,1,0,0,
2015,74,573,Campus Community Charter School,Charter,Campus Community School,PUBLIC,350 Pear Street,--,Dover,DE,19904,Kent,KG,8,Middle,0,0,1,1,1,0,0,
2015,75,574,Moyer (Maurice J.) Academy,Charter,Moyer (Maurice J.) Academy,PUBLIC,610 East 17th Street,--,Wilmington,DE,19802,New Castle,6,12,High,0,0,0,0,1,1,0,
2015,76,575,Edison (Thomas A.) Charter School,Charter,Edison (Thomas A.) Charter School,PUBLIC,2200 North Locust Street,--,Wilmington,DE,19802,New Castle,KG,8,Middle,0,0,1,1,1,0,0,
2015,77,576,Sussex Academy of Arts & Sciences,Charter,Sussex Academy of Arts and Sciences,PUBLIC,21150 Airport Road,--,Georgetown,DE,19947,Sussex,6,9,High,0,0,0,0,1,1,0,
2015,79,578,Delaware Military Academy,Charter,Delaware Military Academy,PUBLIC,112 Middleboro Road,--,Wilmington,DE,19804,New Castle,9,12,High,0,0,0,0,0,1,0,
2015,80,579,Family Foundations Academy,Charter,Family Foundations Academy,PUBLIC,1101 Delaware Street,--,New Castle,DE,19720,New Castle,KG,8,Middle,0,0,1,1,1,0,0,
2015,82,581,Kuumba Academy Charter School,Charter,Kuumba Academy Charter School,PUBLIC,1200 North French Street,--,Wilmington,DE,19801,New Castle,KG,6,Middle,0,0,1,1,1,0,0,
2015,85,584,Academy of Dover Charter School,Charter,Academy Of Dover Charter School,PUBLIC,104 Saulsbury Road,--,Dover,DE,19904,Kent,KG,6,Middle,0,0,1,1,1,0,0,
2015,86,585,Odyssey Charter School,Charter,Odyssey Charter School,PUBLIC,201 Bayard Ave,--,Wilmington,DE,198051512,New Castle,KG,8,Middle,0,0,1,1,1,0,0,
2015,87,586,Providence Creek Academy Charter School,Charter,Providence Creek Academy Charter School,PUBLIC,273 West Duck Creek Road,P.O. Box 265,Clayton,DE,19938,Kent,KG,8,Middle,0,0,1,1,1,0,0,
2015,88,587,MOT Charter School,Charter,MOT Charter School,PUBLIC,1156 Levels Road,--,Middletown,DE,19709,New Castle,KG,9,,0,0,1,1,1,1,0,
2015,89,588,Newark Charter School,Charter,Newark Charter School,PUBLIC,2001 Patriot Way,--,Newark,DE,19711,New Castle,KG,9,,0,0,1,1,1,1,0,
2015,9,3850,ECAP/Day Care/Nursery Schools,Service,Part C Birth to 3 Program,SERVICE,401 Federal St,--,Dover,DE,19903,New Castle,PR,PR,Early Childhood,1,0,0,0,0,0,0,
2015,92,543,Gateway Lab School,Charter,Gateway Lab School,PUBLIC,2501 Centerville Road,--,Wilmington,DE,19808,New Castle,3,8,Middle,0,0,0,1,1,0,0,
2015,9604,4040,Early College High School at Delaware State University,Charter,Early College High School at Delaware State University,PUBLIC,1200 North DuPont Highway,--,Dover,DE,19901,Kent,9,12,High,0,0,0,0,0,1,0,
2015,9605,4045,Academia Antonia Alonso,Charter,Academia Antonia Alonso,PUBLIC,1200 North French Street,--,Wilmington,DE,19801,New Castle,KG,1,Elementary,0,0,1,1,0,0,0,
2015,9606,4050,First State Montessori Academy,Charter,First State Montessori Academy,PUBLIC,1000 North French Street,--,Wilmington,DE,19801,New Castle,KG,6,Middle,0,0,1,1,1,0,0,
2015,9607,4055,First State Military Academy,Charter,First State Military Academy,PUBLIC,355 West Duck Creek Road,--,Clayton,DE,19938,New Castle,9,12,High,0,0,0,0,0,1,0,
2015,9608,4060,The Delaware Met,Charter,Delaware Met (The),PUBLIC,100 West 10th Street, Suite 403,--,Wilmington,,19801,New Castle,9,10,,0,0,0,0,0,1,
2015,9609,4065,Delaware Design-Lab High School,Charter,Delaware Design-Lab High School,PUBLIC,519 North Market Street,--,Wilmington,DE,19801,New Castle,9,12,High,0,0,0,0,0,1,0,
2015,97,551,Dept. of Svs. for Children Youth & Their Families,Service,Silver Lake Treatment Center,SERVICE,493 East Main Street,--,Middletown,DE,197091463,New Castle,PR,12,High,1,1,1,1,1,1,0,
2015,97,553,Dept. of Svs. for Children Youth & Their Families,Service,Seaford House Day Treatment Center,SERVICE,400 Market Street Extended,--,Seaford ,DE,19973,New Castle,PR,12,High,1,1,1,1,1,1,0,
2015,97,554,Dept. of Svs. for Children Youth & Their Families,Service,Cleveland White School,SERVICE,1825 Faulkland Road,--,Wilmington,DE,198051121,New Castle,KG,12,High,0,0,1,1,1,1,0,
2015,97,975,Dept. of Svs. for Children Youth & Their Families,Service,NCC Detention Center,SERVICE,963 Centre Road,--,Wilmington,DE,198051268,New Castle,4,12,High,0,0,0,1,1,1,0,
2015,97,976,Dept. of Svs. for Children Youth & Their Families,Service,Stevenson House Detention Center,SERVICE,750 North DuPont Blvd.,--,Milford,DE,19963,New Castle,4,12,High,0,0,0,1,1,1,0,
2015,97,978,Dept. of Svs. for Children Youth & Their Families,Service,Peoples Place Non-Secure Detention,SERVICE,909 N. Church St.,--,Milford,DE,19963,New Castle,KG,12,High,0,0,1,1,1,1,0,
2015,97,982,Dept. of Svs. for Children Youth & Their Families,Service,Lewes Day Treatment Center (6-14),SERVICE,224 Coastal Highway,--,Lewes,DE,19958,New Castle,PR,12,High,1,1,1,1,1,1,0,
2015,97,984,Dept. of Svs. for Children Youth & Their Families,Service,Terry Childrens Psychiatric Center,SERVICE,10 Central Avenue,--,New Castle,DE,197201190,New Castle,PK,12,High,0,1,1,1,1,1,0,
2014,10,610,Caesar Rodney School District,Regular,Frear (Allen) Elementary School,PUBLIC,238 Sorghum Mill Road,--,Camden,DE,19934,Kent,1,5,Elementary,0,0,0,1,0,0,0,
2014,10,611,Caesar Rodney School District,Regular,McIlvaine (J. Ralph) Early Childhood Center,PUBLIC,Post Office Box 258,11 East Walnut,Magnolia,DE,19962,Kent,KG,KG,Kindergarten,0,0,1,0,0,0,0,
2014,10,612,Caesar Rodney School District,Regular,Welch (Major George S.) Elementary School,PUBLIC,3100 Hawthorne Drive,--,Dover,DE,199015391,Kent,1,5,Elementary,0,0,0,1,0,0,0,
2014,10,615,Caesar Rodney School District,Regular,Kent Elementary Intensive Learning Center,PUBLIC,5 Old North Road,--,Camden,DE,199341247,Kent,KG,5,Elementary,0,0,1,1,0,0,0,
2014,10,616,Caesar Rodney School District,Regular,Stokes (Nellie Hughes) Elementary School,PUBLIC,3874 Upper King Road,--,Dover,DE,19904,Kent,1,5,Elementary,0,0,0,1,0,0,0,
2014,10,618,Caesar Rodney School District,Regular,Star Hill Elementary School,PUBLIC,594 Voshells Mill/Star Hill Road,--,Dover,DE,199016121,Kent,1,5,Elementary,0,0,0,1,0,0,0,
2014,10,620,Caesar Rodney School District,Regular,Simpson (W.B.) Elementary School,PUBLIC,5 Old North Road,--,Camden,DE,199341247,Kent,1,5,Elementary,0,0,0,1,0,0,0,
2014,10,621,Caesar Rodney School District,Regular,Postlethwait (F. Niel) Middle School,PUBLIC,2841 South State Street,--,Camden,DE,199349627,Kent,6,8,Middle,0,0,0,0,1,0,0,
2014,10,622,Caesar Rodney School District,Regular,Brown (W. Reily) Elementary School,PUBLIC,360 Webbs Lane,--,Dover,DE,199045438,Kent,1,5,Elementary,0,0,0,1,0,0,0,
2014,10,625,Caesar Rodney School District,Regular,Fifer (Fred) Middle School,PUBLIC,109 East Camden-Wyoming Avenue,--,Camden,DE,199341250,Kent,6,8,Middle,0,0,0,0,1,0,0,
2014,10,626,Caesar Rodney School District,Regular,Caesar Rodney High School,PUBLIC,239 Old North Road,--,Camden,DE,199341248,Kent,9,12,High,0,0,0,0,0,1,0,
2014,10,628,Caesar Rodney School District,Regular,Dover Air Force Base Middle School,PUBLIC,3100 Hawthorne Drive,--,Dover,DE,199015391,Kent,6,8,Middle,0,0,0,0,1,0,0,
2014,10,630,Caesar Rodney School District,Regular,Charlton (John S.) School,PUBLIC,278 Sorghum Mill Road,--,Camden-Wyoming,DE,19901,Kent,PK,12,High,0,1,1,1,1,1,0,
2014,13,632,Capital School District,Regular,East Dover Elementary School,PUBLIC,852 South Little Creek Road,--,Dover,DE,199014797,Kent,PR,4,Elementary,1,1,1,1,0,0,0,
2014,13,634,Capital School District,Regular,South Dover Elementary School,PUBLIC,955 South State Street,--,Dover,DE,199014177,Kent,PR,4,Elementary,1,1,1,1,0,0,0,
2014,13,635,Capital School District,Regular,North Dover Elementary School,PUBLIC,855 College Road,--,Dover,DE,199042234,Kent,KG,4,Elementary,0,0,1,1,0,0,0,
2014,13,636,Capital School District,Regular,Booker T. Washington Elementary School,PUBLIC,901 Forest Street,--,Dover,DE,199043497,Kent,PR,4,Elementary,1,1,1,1,0,0,0,
2014,13,638,Capital School District,Regular,Fairview Elementary School,PUBLIC,700 Walker Road,--,Dover,DE,199042792,Kent,PK,4,Elementary,0,1,1,1,0,0,0,
2014,13,640,Capital School District,Regular,Hartly Elementary School,PUBLIC,PO Box 25,2617 Arthursville Road,Hartly,DE,199530025,Kent,PK,4,Elementary,0,1,1,1,0,0,0,
2014,13,642,Capital School District,Regular,Towne Point Elementary School,PUBLIC,629 Buckson Drive,--,Dover,DE,199012599,Kent,KG,4,Elementary,0,0,1,1,0,0,0,
2014,13,644,Capital School District,Regular,Central Middle School,PUBLIC,211 Delaware Avenue,--,Dover,DE,199013895,Kent,7,8,Middle,0,0,0,0,1,0,0,
2014,13,646,Capital School District,Regular,William Henry Middle School,PUBLIC,Carver Road,--,Dover,DE,199042716,Kent,5,6,Middle,0,0,0,1,1,0,0,
2014,13,648,Capital School District,Regular,Dover High School,PUBLIC,One Pat Lynn Drive,--,Dover,DE,199042899,Kent,9,12,High,0,0,0,0,0,1,0,
2014,13,650,Capital School District,Regular,Kent County Community School,PUBLIC,Carver Road,--,Dover,DE,199042716,Kent,PK,12,High,0,1,1,1,1,1,0,
2014,13,655,Capital School District,Regular,Kent County Alternative Programs,PUBLIC,631 Ridgley Street, Suite 5,--,Dover,,19904,Kent,6,12,,0,0,0,0,1,1,
2014,15,658,Lake Forest School District,Regular,Lake Forest East Elementary School,PUBLIC,124 West Front Street,--,Frederica,DE,199469703,Kent,KG,4,Elementary,0,0,1,1,0,0,0,
2014,15,660,Lake Forest School District,Regular,Lake Forest North Elementary School,PUBLIC,319 East Main Street,--,Felton,DE,199430296,Kent,PK,4,Elementary,0,1,1,1,0,0,0,
2014,15,662,Lake Forest School District,Regular,Lake Forest South Elementary School,PUBLIC,301 Dorman Street,--,Harrington,DE,199521099,Kent,KG,4,Elementary,0,0,1,1,0,0,0,
2014,15,663,Lake Forest School District,Regular,Delaware Early Childhood Center,PUBLIC,Lake Forest South ,100 West Mispillion Street,Harrington,DE,199521099,Kent,PR,PR,Early Childhood,1,0,0,0,0,0,0,
